target_id	length	eff_length	est_counts	tpm
YAR035C-A	81	21.2102	0	0
YAR035W	2064	1835.42	73	0.839331
YAR042W	3567	3338.42	2043	12.9144
YAR047C	321	92.6243	10	2.27835
YAR050W	4614	4385.42	340.571	1.63886
YAR053W	297	69.0864	21	6.41463
YAR060C	336	107.586	105.5	20.6939
YAR061W	1006	777.416	241.534	6.55648
YAR064W	300	71.981	33	9.67478
YAR066W	612	383.416	52.7143	2.90137
YAR068W	486	257.416	82.4541	6.75962
YAR069C	294	66.2081	4.5	1.43432
YAR070C	300	71.981	11.25	3.29822
YAR071W	1404	1175.42	1595.58	28.6466
YAR073W	1212	983.416	71.7143	1.53891
YAR075W	474	245.416	16.5184	1.4204
YBL001C	315	86.6784	1474	358.865
YBL002W	396	167.491	9997.38	1259.62
YBL003C	399	170.474	7696.89	952.803
YBL004W	7482	7253.42	4949	14.3986
YBL005W	2931	2702.42	405	3.16263
YBL005W-A	1323	1094.42	212.197	4.09168
YBL005W-B	5268	5039.42	741.557	3.10534
YBL006C	543	314.416	587	39.3984
YBL006W-A	150	57.5088	0	0
YBL007C	3735	3506.42	3918	23.5801
YBL008W	2523	2294.42	784	7.21089
YBL008W-A	240	29.5211	2	1.42969
YBL009W	2031	1802.42	1404	16.4383
YBL010C	843	614.416	452	15.5246
YBL011W	2280	2051.42	2230.98	22.9502
YBL012C	402	173.474	133.022	16.1821
YBL013W	1206	977.416	79	1.70566
YBL014C	2685	2456.42	943	8.1013
YBL015W	1581	1352.42	887	13.8407
YBL016W	1062	833.416	1225	31.0184
YBL017C	4740	4511.42	3630	16.98
YBL018C	402	173.474	316	38.4413
YBL019W	1563	1334.42	359	5.67738
YBL020W	1725	1496.42	1701	23.9882
YBL021C	435	206.438	208	21.2627
YBL022C	3402	3173.42	3777	25.1168
YBL023C	2607	2378.42	1077	9.55593
YBL024W	2055	1826.42	6481	74.8837
YBL025W	438	209.438	236	23.7794
YBL026W	288	60.6038	1301	453.026
YBL027W	570	341.416	39825.2	2461.61
YBL028C	321	92.6243	1879	428.101
YBL029C-A	285	57.8843	279	101.716
YBL029W	1131	902.416	282	6.59459
YBL030C	957	728.416	15225	441.086
YBL031W	1017	788.416	306	8.19051
YBL032W	1146	917.416	2931	67.4209
YBL033C	1038	809.416	587	15.3042
YBL034C	4542	4313.42	670	3.27792
YBL035C	2118	1889.42	1001	11.1803
YBL036C	774	545.416	2005	77.5768
YBL037W	3078	2849.42	1136	8.41332
YBL038W	699	470.416	547	24.5386
YBL039C	1740	1511.42	7221	100.823
YBL039C-A	84	22.75	0	0
YBL039W-B	180	60.9225	106	36.7175
YBL040C	660	431.416	2287	111.87
YBL041W	726	497.416	2770	117.518
YBL042C	1920	1691.42	1381	17.2301
YBL043W	774	545.416	113	4.37216
YBL044W	369	140.524	7	1.05122
YBL045C	1374	1145.42	5429	100.023
YBL046W	1326	1097.42	582	11.1917
YBL047C	4146	3917.42	4351	23.4387
YBL048W	312	83.7208	29	7.30987
YBL049W	417	188.438	162	18.1423
YBL050W	879	650.416	1670	54.1839
YBL051C	2007	1778.42	4136	49.0786
YBL052C	2496	2267.42	1615.63	15.0368
YBL053W	375	146.524	180.372	25.9781
YBL054W	1578	1349.42	1483	23.1921
YBL055C	1257	1028.42	1255	25.7525
YBL056W	1407	1178.42	4932	88.3221
YBL057C	627	398.416	935	49.5245
YBL058W	1272	1043.42	2694	54.486
YBL059C-A	330	101.596	420	87.2405
YBL059W	582	353.416	226	13.4948
YBL060W	2064	1835.42	447	5.13947
YBL061C	2091	1862.42	2539.28	28.7726
YBL062W	381	152.524	202.716	28.0475
YBL063W	3336	3107.42	788	5.35145
YBL064C	786	557.416	801	30.3248
YBL065W	345	116.574	5.21597	0.944228
YBL066C	3447	3218.42	522.784	3.42788
YBL067C	2244	2015.42	1644	17.214
YBL068W	981	752.416	1310	36.7416
YBL068W-A	237	29.1179	51.8999	37.6142
YBL069W	1290	1061.42	842.053	16.7417
YBL070C	321	92.6243	60.0473	13.6808
YBL071C	309	80.7615	142	37.1047
YBL071C-B	99	29.8341	2	1.41469
YBL071W-A	249	32.4182	228	148.419
YBL072C	603	374.416	35083.2	1977.38
YBL073W	312	83.7208	7.30868	1.84226
YBL074C	1068	839.416	262.691	6.6041
YBL075C	1950	1721.42	687	8.42201
YBL076C	3219	2990.42	20674.3	145.896
YBL077W	432	203.438	1020.7	105.879
YBL078C	354	125.538	203	34.1245
YBL079W	4509	4280.42	2354	11.6055
YBL080C	1626	1397.42	229	3.45824
YBL081W	1107	878.416	915	21.9819
YBL082C	1377	1148.42	775.116	14.2434
YBL083C	426	197.438	118.884	12.7069
YBL084C	2277	2048.42	669.622	6.89853
YBL085W	2943	2714.42	2468	19.1873
YBL086C	1401	1172.42	707	12.7257
YBL087C	414	185.438	11622.1	1322.6
YBL088C	8364	8135.42	1275	3.30731
YBL089W	1380	1151.42	554	10.1537
YBL090W	534	305.416	506	34.9626
YBL091C	1266	1037.42	3133	63.7313
YBL091C-A	528	299.416	217	15.2943
YBL092W	393	164.524	42459	5446.1
YBL093C	663	434.416	812	39.4453
YBL094C	333	104.586	65.6656	13.2498
YBL095W	813	584.416	356.466	12.8719
YBL096C	309	80.7615	20.8684	5.45294
YBL097W	2265	2036.42	727	7.53378
YBL098W	1383	1154.42	694	12.6865
YBL099W	1638	1409.42	16766.6	251.045
YBL100C	315	86.6784	1134.36	276.175
YBL100W-A	1317	1088.42	0	0
YBL100W-B	5313	5084.42	627.144	2.60298
YBL100W-C	120	41.5117	22	11.184
YBL101C	3354	3125.42	1121	7.56908
YBL102W	648	419.416	1355	68.1773
YBL103C	1461	1232.42	698	11.9521
YBL104C	3117	2888.42	858	6.26863
YBL105C	3456	3227.42	1869	12.2208
YBL106C	3033	2804.42	868	6.53164
YBL107C	591	362.416	585	34.0639
YBL107W-A	105	33.3427	17.0777	10.8087
YBL108C-A	129	46.6667	0	0
YBL108W	306	77.8244	0	0
YBL109W	336	107.586	5.7059	1.11922
YBL111C	2004	1775.42	435.004	5.17057
YBL112C	318	89.6697	34.1347	8.03333
YBL113C	2379	2150.42	1321.11	12.9646
YBL113W-A	483	254.416	76.1901	6.31975
YBR001C	2343	2114.42	407	4.06209
YBR002C	861	632.416	831	27.7296
YBR003W	1422	1193.42	1005	17.7713
YBR004C	1302	1073.42	2231	43.8608
YBR005W	642	413.416	2720	138.844
YBR006W	1494	1265.42	496	8.27168
YBR007C	2211	1982.42	1103	11.7416
YBR008C	1647	1418.42	672	9.99795
YBR009C	312	83.7208	9481.79	2390.02
YBR010W	411	182.438	7987.17	923.894
YBR011C	864	635.416	14186	471.137
YBR012C	420	191.438	0	0
YBR012W-A	1323	1094.42	0	0
YBR012W-B	5271	5042.42	1656.06	6.93079
YBR013C	390	161.524	0	0
YBR014C	612	383.416	1080	59.4428
YBR015C	1794	1565.42	3451	46.5222
YBR016W	387	158.524	1364	181.579
YBR017C	2757	2528.42	3520	29.3791
YBR018C	1101	872.416	43	1.04014
YBR019C	2100	1871.42	245	2.76275
YBR020W	1587	1358.42	201	3.12254
YBR021W	1902	1673.42	525	6.62065
YBR022W	534	305.416	412	28.4676
YBR023C	3498	3269.42	3743	24.1599
YBR024W	906	677.416	434	13.5201
YBR025C	1185	956.416	21650	477.701
YBR026C	1143	914.416	1376	31.7556
YBR027C	333	104.586	4	0.80711
YBR028C	1578	1349.42	1157	18.0939
YBR029C	1374	1145.42	1709	31.4865
YBR030W	1659	1430.42	964	14.222
YBR031W	1089	860.416	41626.1	1020.95
YBR032W	303	74.8854	75	21.1353
YBR033W	2760	2531.42	405	3.37627
YBR034C	1047	818.416	3305	85.2202
YBR035C	687	458.416	1576	72.5507
YBR036C	1233	1004.42	2608	54.7948
YBR037C	888	659.416	294	9.40878
YBR038W	2892	2663.42	1986	15.7357
YBR039W	936	707.416	4275	127.528
YBR040W	897	668.416	48	1.51544
YBR041W	2010	1781.42	1771	20.9797
YBR042C	1194	965.416	1340	29.2911
YBR043C	2070	1841.42	1317	15.0931
YBR044C	1719	1490.42	596	8.43886
YBR045C	1920	1691.42	187	2.33312
YBR046C	1005	776.416	876	23.8098
YBR047W	528	299.416	206	14.519
YBR048W	471	242.416	22000.7	1915.23
YBR049C	2433	2204.42	1621	15.518
YBR050C	1017	788.416	90.7976	2.43032
YBR051W	351	122.563	21.2024	3.65067
YBR052C	633	404.416	1197	62.4613
YBR053C	1077	848.416	652	16.2175
YBR054W	1035	806.416	364	9.52549
YBR055C	2700	2471.42	1403	11.98
YBR056C-B	159	59.7018	0	0
YBR056W	1506	1277.42	1369	22.616
YBR056W-A	201	48.5708	1000	434.48
YBR057C	1101	872.416	924	22.3508
YBR058C	2346	2117.42	2003	19.9627
YBR058C-A	243	30.4479	1104	765.168
YBR059C	3327	3098.42	1622	11.0473
YBR060C	1863	1634.42	1080	13.9446
YBR061C	933	704.416	1207	36.1596
YBR062C	543	314.416	630	42.2845
YBR063C	1215	986.416	638.949	13.6695
YBR064W	429	200.438	30.0508	3.16388
YBR065C	1095	866.416	510	12.4219
YBR066C	663	434.416	451	21.9087
YBR067C	633	404.416	4088	213.318
YBR068C	1830	1601.42	6184	81.4911
YBR069C	1860	1631.42	3406	44.058
YBR070C	714	485.416	551	23.9543
YBR071W	636	407.416	998	51.6937
YBR072C-A	162	60.718	12	4.1707
YBR072W	645	416.416	165	8.36184
YBR073W	2877	2648.42	2458	19.5858
YBR074W	2931	2702.42	2484	19.3974
YBR076C-A	267	42.8656	148	72.8614
YBR076W	1065	836.416	107	2.69964
YBR077C	489	260.416	578	46.8388
YBR078W	1290	1061.42	47209	938.608
YBR079C	2895	2666.42	12285	97.2282
YBR080C	2277	2048.42	2533	26.0953
YBR081C	3999	3770.42	1829	10.2369
YBR082C	447	218.438	6692	646.506
YBR083W	1461	1232.42	1705	29.1952
YBR084C-A	570	341.416	30048.8	1857.33
YBR084W	2928	2699.42	7861	61.4544
YBR085C-A	258	36.8538	1355	775.893
YBR085W	924	695.416	657	19.9373
YBR086C	2841	2612.42	5072	40.9715
YBR087W	1065	836.416	1348	34.0105
YBR088C	777	548.416	1773.37	68.2394
YBR089C-A	300	71.981	1067.9	313.082
YBR089W	600	371.416	943.629	53.615
YBR090C	369	140.524	82.1	12.3293
YBR091C	330	101.596	262	54.4214
YBR092C	1404	1175.42	4246.78	76.2453
YBR093C	1404	1175.42	723.92	12.997
YBR094W	2262	2033.42	1573	16.3248
YBR095C	1293	1064.42	646	12.8076
YBR096W	693	464.416	1612	73.2493
YBR097W	4365	4136.42	633	3.22942
YBR098W	2076	1847.42	544	6.21411
YBR099C	384	155.524	0	0
YBR101C	873	644.416	4157	136.132
YBR102C	2262	2033.42	1158	12.0179
YBR103C-A	144	55.1425	2	0.765401
YBR103W	1608	1379.42	800	12.2388
YBR104W	990	761.416	1500	41.5733
YBR105C	1089	860.416	912	22.3682
YBR106W	567	338.416	10712	667.983
YBR107C	738	509.416	478	19.8016
YBR108W	2844	2615.42	796	6.4227
YBR109C	444	215.438	3667	359.197
YBR109W-A	225	30.0502	27	18.961
YBR110W	1350	1121.42	1356	25.5175
YBR111C	696	467.416	1116	50.3855
YBR111W-A	291	63.4224	473	157.385
YBR112C	2901	2672.42	3137.25	24.7737
YBR113W	483	254.416	253.393	21.0182
YBR114W	2373	2144.42	886	8.71906
YBR115C	4179	3950.42	7249	38.724
YBR116C	528	299.416	37.8308	2.66634
YBR117C	2046	1817.42	325.169	3.77572
YBR118W	1377	1148.42	214354	3938.93
YBR119W	897	668.416	654	20.6479
YBR120C	489	260.416	232	18.8004
YBR121C	2004	1775.42	23498	279.303
YBR121C-A	159	59.7018	0	0
YBR122C	534	305.416	925	63.9139
YBR123C	1950	1721.42	769.245	9.43027
YBR124W	360	131.538	19.7546	3.1693
YBR125C	1182	953.416	922	20.4077
YBR126C	1488	1259.42	3594	60.2218
YBR126W-A	207	43.5434	977.026	473.509
YBR126W-B	144	55.1425	46.9745	17.9771
YBR127C	1554	1325.42	18965	301.957
YBR128C	1035	806.416	141	3.68982
YBR129C	987	758.416	310	8.6258
YBR130C	1278	1049.42	1441	28.9775
YBR131C-A	90	25.7277	0	0
YBR131W	2115	1886.42	545	6.09683
YBR132C	1791	1562.42	372	5.02448
YBR133C	2484	2255.42	1631	15.2606
YBR134W	402	173.474	8	0.973199
YBR135W	453	224.438	746	70.1435
YBR136W	7107	6878.42	795	2.43907
YBR137W	540	311.416	536	36.322
YBR138C	1575	1346.42	254	3.98107
YBR139W	1527	1298.42	1194	19.406
YBR140C	9279	9050.42	2497	5.82231
YBR141C	1014	785.416	303.925	8.16606
YBR141W-A	96	28.2339	0.0746546	0.0557995
YBR142W	2322	2093.42	3841	38.7199
YBR143C	1314	1085.42	10243	199.148
YBR144C	315	86.6784	26	6.33005
YBR145W	1056	827.416	377	9.6153
YBR146W	837	608.416	1044	36.2114
YBR147W	891	662.416	100	3.18577
YBR148W	1830	1601.42	97	1.27824
YBR149W	1035	806.416	2262	59.1941
YBR150C	3285	3056.42	715	4.93672
YBR151W	951	722.416	1873	54.7136
YBR152W	876	647.416	344	11.213
YBR153W	735	506.416	505	21.044
YBR154C	648	419.416	3733	187.827
YBR155W	1158	929.416	2107	47.8409
YBR156C	2097	1868.42	821	9.27288
YBR157C	768	539.416	281	10.9933
YBR158W	1650	1421.42	4060	60.2768
YBR159W	1044	815.416	3606	93.3236
YBR160W	897	668.416	1251	39.4962
YBR161W	1131	902.416	523	12.2304
YBR162C	1368	1139.42	26106	483.507
YBR162W-A	198	51.4287	1233	505.944
YBR163W	1758	1529.42	1019	14.0603
YBR164C	552	323.416	1836	119.8
YBR165W	834	605.416	409	14.2566
YBR166C	1359	1130.42	1756	32.7817
YBR167C	423	194.438	418	45.367
YBR168W	1242	1013.42	352	7.32993
YBR169C	2082	1853.42	672	7.65141
YBR170C	1743	1514.42	1304	18.1709
YBR171W	621	392.416	1782	95.8311
YBR172C	2223	1994.42	3529	37.3406
YBR173C	447	218.438	1423	137.474
YBR174C	315	86.6784	35.6541	8.68048
YBR175W	948	719.416	562.346	16.4956
YBR176W	939	710.416	486	14.4367
YBR177C	1356	1127.42	2062.72	38.6101
YBR178W	375	146.524	11.2827	1.62499
YBR179C	2568	2339.42	904	8.15466
YBR180W	1719	1490.42	67	0.948664
YBR181C	711	482.416	31781.8	1390.28
YBR182C	1359	1130.42	207	3.86436
YBR182C-A	195	53.8747	18	7.0507
YBR183W	951	722.416	531	15.5114
YBR184W	1572	1343.42	147	2.30915
YBR185C	837	608.416	369	12.7989
YBR186W	1695	1466.42	313	4.50435
YBR187W	843	614.416	2960	101.666
YBR188C	423	194.438	256	27.7846
YBR189W	588	359.416	47591.7	2794.34
YBR190W	312	83.7208	22	5.54542
YBR191W	483	254.416	25018.3	2075.2
YBR191W-A	75	17.7246	28	33.3369
YBR192W	1134	905.416	806	18.7859
YBR193C	672	443.416	454	21.6068
YBR194W	372	143.524	151	22.2023
YBR195C	1269	1040.42	403	8.17416
YBR196C	1665	1436.42	33216	487.991
YBR196C-A	150	57.5088	30	11.0086
YBR196C-B	105	33.3427	63	39.8735
YBR197C	654	425.416	404	20.0407
YBR198C	2397	2168.42	2127	20.7
YBR199W	1395	1166.42	2882	52.1418
YBR200W	1656	1427.42	1028	15.198
YBR200W-A	165	60.7686	0	0
YBR201C-A	204	45.5924	76	35.1776
YBR201W	636	407.416	316	16.368
YBR202W	2538	2309.42	1621	14.8124
YBR203W	2775	2546.42	332	2.7514
YBR204C	1128	899.416	722	16.9403
YBR205W	1215	986.416	2616.3	55.9722
YBR206W	324	95.6057	326.703	72.1132
YBR207W	1398	1169.42	1175	21.2038
YBR208C	5508	5279.42	766	3.06188
YBR209W	318	89.6697	33	7.76628
YBR210W	429	200.438	545	57.3801
YBR211C	975	746.416	371	10.4891
YBR212W	2019	1790.42	1922	22.654
YBR213W	825	596.416	160	5.6613
YBR214W	1584	1355.42	1099	17.1108
YBR215W	1878	1649.42	1216	15.5578
YBR216C	2025	1796.42	979	11.5006
YBR217W	561	332.416	286	18.1564
YBR218C	3543	3314.42	6717.62	42.7714
YBR219C	384	155.524	16.6391	2.25776
YBR220C	1683	1454.42	848.361	12.3094
YBR221C	1101	872.416	8901	215.308
YBR221W-A	105	33.3427	0	0
YBR222C	1632	1403.42	2176	32.7203
YBR223C	1635	1406.42	328.457	4.92845
YBR223W-A	120	41.5117	5.30527	2.69701
YBR224W	516	287.416	4.23753	0.311134
YBR225W	2703	2474.42	517.498	4.41348
YBR226C	411	182.438	38.5023	4.45365
YBR227C	1563	1334.42	1473	23.2947
YBR228W	915	686.416	352	10.8218
YBR229C	2865	2636.42	1716	13.7356
YBR230C	405	176.474	351	41.9732
YBR230W-A	201	48.5708	49	21.2895
YBR231C	912	683.416	316	9.75769
YBR232C	360	131.538	143.356	22.9991
YBR233W	1242	1013.42	715.644	14.9023
YBR233W-A	285	57.8843	384	139.996
YBR234C	1155	926.416	2773	63.1668
YBR235W	3363	3134.42	1404	9.45269
YBR236C	1311	1082.42	981	19.1258
YBR237W	2550	2321.42	1012	9.19968
YBR238C	2196	1967.42	2507	26.8908
YBR239C	1590	1361.42	604	9.36249
YBR240C	1353	1124.42	45	0.84456
YBR241C	1467	1238.42	196	3.33991
YBR242W	717	488.416	1565	67.6192
YBR243C	1347	1118.42	1279	24.1331
YBR244W	489	260.416	545	44.1646
YBR245C	3390	3161.42	3450	23.0294
YBR246W	1164	935.416	1085	24.4777
YBR247C	1452	1223.42	2633	45.4174
YBR248C	1659	1430.42	2110	31.129
YBR249C	1113	884.416	10812	257.985
YBR250W	1572	1343.42	63	0.989635
YBR251W	924	695.416	486	14.7481
YBR252W	444	215.438	806	78.951
YBR253W	366	137.538	367	56.3105
YBR254C	528	299.416	605	42.6409
YBR255C-A	363	134.538	267	41.8805
YBR255W	2085	1856.42	561	6.37724
YBR256C	717	488.416	1143	49.3858
YBR257W	840	611.416	375	12.9431
YBR258C	429	200.438	205	21.5833
YBR259W	2067	1838.42	511	5.86573
YBR260C	2001	1772.42	1179	14.0376
YBR261C	699	470.416	863	38.7145
YBR262C	321	92.6243	482	109.816
YBR263W	1473	1244.42	5555	94.2028
YBR264C	600	371.416	363	20.6249
YBR265W	963	734.416	973	27.9586
YBR266C	453	224.438	0.00360991	0.000339426
YBR267W	1182	953.416	1394	30.8549
YBR268W	318	89.6697	303	71.3086
YBR269C	417	188.438	261	29.2292
YBR270C	1638	1409.42	294	4.40203
YBR271W	1260	1031.42	737	15.0792
YBR272C	1443	1214.42	670	11.6427
YBR273C	1311	1082.42	1175	22.9081
YBR274W	1584	1355.42	735	11.4435
YBR275C	5751	5522.42	1858	7.10005
YBR276C	2424	2195.42	2071	19.9071
YBR277C	402	173.474	103.849	12.6332
YBR278W	606	377.416	345.151	19.299
YBR279W	1338	1109.42	2358	44.8533
YBR280C	1914	1685.42	410	5.1336
YBR281C	2637	2408.42	1398	12.2496
YBR282W	441	212.438	527	52.3508
YBR283C	1473	1244.42	10016	169.853
YBR284W	2394	2165.42	236	2.29994
YBR285W	435	206.438	57	5.8268
YBR286W	1614	1385.42	16323	248.637
YBR287W	1284	1055.42	3743	74.8413
YBR288C	1452	1223.42	1393	24.0282
YBR289W	2718	2489.42	847.15	7.18138
YBR290W	966	737.416	1216	34.799
YBR291C	900	671.416	2524	79.331
YBR292C	372	143.524	31	4.55809
YBR293W	1425	1196.42	733	12.9291
YBR294W	2580	2351.42	338	3.03342
YBR295W	3651	3422.42	1029	6.34494
YBR296C	1725	1496.42	206	2.90509
YBR296C-A	120	41.5117	10	5.08364
YBR297W	1407	1178.42	465.123	8.32941
YBR298C	1845	1616.42	390	5.09163
YBR298C-A	222	31.1713	6	4.06201
YBR299W	1755	1526.42	211	2.91712
YBR300C	498	269.416	26	2.03655
YBR301W	363	134.538	39.6427	6.2182
YBR302C	1140	911.416	1419.69	32.8717
YCL001W	567	338.416	1657	103.328
YCL001W-A	462	233.416	27	2.44106
YCL001W-B	255	35.2362	31	18.5659
YCL002C	792	563.416	820	30.7135
YCL004W	1566	1337.42	423	6.6745
YCL005W	771	542.416	458	17.8188
YCL005W-A	222	31.1713	1558.64	1055.2
YCL007C	393	164.524	72.363	9.28181
YCL008C	1158	929.416	535	12.1476
YCL009C	930	701.416	5284	158.976
YCL010C	780	551.416	728	27.861
YCL011C	1284	1055.42	4014	80.2599
YCL012C	405	176.474	309	36.9508
YCL014W	4911	4682.42	1731	7.80139
YCL016C	1143	914.416	336	7.75427
YCL017C	1494	1265.42	1745	29.101
YCL018W	1095	866.416	2174	52.9515
YCL019W	5313	5084.42	6798.24	28.2163
YCL020W	1317	1088.42	0	0
YCL021W-A	378	149.524	270	38.1064
YCL022C	516	287.416	70.054	5.1436
YCL023C	348	119.563	3.06117	0.540303
YCL024W	3114	2885.42	1133.88	8.29288
YCL025C	1902	1673.42	819	10.3282
YCL026C-A	582	353.416	37	2.20933
YCL026C-B	582	353.416	49	2.92587
YCL027W	1539	1310.42	640	10.3066
YCL028W	1218	989.416	2213	47.2006
YCL029C	1323	1094.42	802	15.4645
YCL030C	2400	2171.42	4139	40.2251
YCL031C	894	665.416	2013	63.8404
YCL032W	1041	812.416	543	14.1048
YCL033C	507	278.416	267	20.2378
YCL034W	1065	836.416	818	20.6384
YCL035C	333	104.586	1337	269.776
YCL036W	1701	1472.42	520	7.45277
YCL037C	1305	1076.42	5120	100.377
YCL038C	1587	1358.42	612	9.50744
YCL039W	2238	2009.42	835	8.76923
YCL040W	1503	1274.42	4437.2	73.4756
YCL041C	495	266.416	88.566	7.0154
YCL042W	360	131.538	50.7971	8.14955
YCL043C	1569	1340.42	15299.4	240.869
YCL044C	1254	1025.42	620	12.7596
YCL045C	2283	2054.42	4394.33	45.1388
YCL046W	324	95.6057	308.668	68.1323
YCL047C	777	548.416	527	20.279
YCL048W	1392	1163.42	27	0.489749
YCL048W-A	240	29.5211	8	5.71877
YCL049C	939	710.416	968	28.7546
YCL050C	966	737.416	6353	181.807
YCL051W	1752	1523.42	598	8.28377
YCL052C	1251	1022.42	1213	25.0368
YCL054W	2526	2297.42	5091	46.7637
YCL054W-A	87	24.1722	68	59.3659
YCL055W	1008	779.416	837	22.6622
YCL056C	435	206.438	370	37.8231
YCL057C-A	294	66.2081	610	194.43
YCL057W	2139	1910.42	3223	35.6022
YCL058C	459	230.416	266.251	24.3851
YCL058W-A	342	113.586	146.749	27.2644
YCL059C	951	722.416	3427	100.109
YCL061C	3291	3062.42	1590	10.9567
YCL063W	1272	1043.42	953	19.2744
YCL064C	1083	854.416	3826	94.4976
YCL065W	369	140.524	0	0
YCL066W	528	299.416	0.5	0.0352404
YCL067C	633	404.416	332.718	17.3617
YCL068C	783	554.416	0	0
YCL069W	1377	1148.42	0	0
YCL073C	1848	1619.42	0	0
YCL074W	927	698.416	1	0.0302156
YCL075W	441	212.438	0	0
YCL076W	744	515.416	0	0
YCR001W	315	86.6784	25	6.08659
YCR002C	969	740.416	2304	65.6677
YCR003W	552	323.416	558	36.4098
YCR004C	744	515.416	2273	93.0651
YCR005C	1383	1154.42	3656	66.8327
YCR006C	474	245.416	55	4.72939
YCR007C	720	491.416	200	8.58867
YCR008W	1812	1583.42	2672	35.6112
YCR009C	798	569.416	3216	119.188
YCR010C	852	623.416	50	1.69253
